Numero;price;km;Gears;age;Previous_Owners;hp_kW;Inspection_new;Displacement_cc;Weight_kg;cons_comb
509;13700;53000;5;3;1;70;0;999;1135;5.1
510;13700;39283;5;3;1;70;1;999;1135;4.4
511;13700;56539;5;3;1;70;0;999;1135;4.4
512;13690;32894;5;3;1;70;0;999;1135;4.4
513;13685;100200;5;3;1;85;1;1598;1180;4
514;13680;15100;5;3;2;60;1;999;1135;4.2
515;13880;51218;5;3;1;66;1;1422;1180;4.4
516;13000;88879;6;3;1;92;0;1395;1180;5.1
517;13000;29000;5;3;2;60;0;999;1110;4.2
518;13000;29000;5;3;2;66;0;1422;1640;3.7
519;13000;29000;5;3;2;66;0;1422;1640;3.7
520;13000;37500;5;3;1;60;0;999;1110;4.2
521;13000;28500;5;3;1;70;0;999;1110;4.2
522;13000;46689;5;3;1;70;0;999;1110;4.2
523;12999;21600;5;3;2;70;0;999;1135;4.2
524;12999;16885;5;3;1;60;1;999;1135;4.4
525;12999;22500;5;3;1;66;0;1422;1165;3.8
526;12999;80050;5;3;1;70;1;999;1135;4.2
527;12990;17631;5;3;1;70;1;999;1135;4.2
528;12990;65550;5;3;1;70;1;999;1135;4.2
529;12990;66115;5;3;1;66;0;1422;1135;4.2
530;12990;56355;5;3;1;66;0;1422;1135;4.2
531;13680;93543;5;3;1;66;0;1422;1195;4.1
532;13680;79854;5;3;1;85;0;1598;1250;3.5
533;12990;118200;5;3;1;66;0;1422;1135;4.2
534;12990;62079;5;3;1;70;1;999;1135;4.2
535;13680;33928;5;3;1;60;0;999;1285;4.4
536;12990;41200;5;3;1;70;1;999;1180;4.4
537;13860;92602;5;3;1;85;1;1598;1180;4
538;13840;20680;5;3;1;60;0;999;1135;4.2
539;13850;31284;5;3;1;70;1;999;1180;4.2
540;13850;45258;5;3;1;70;0;999;1135;4.2
541;13850;45258;5;3;1;70;0;999;1135;4.2
542;13850;45258;5;3;1;70;0;999;1135;4.2
543;13850;45258;5;3;1;70;0;999;1135;4.2
544;13830;46460;5;3;1;70;1;999;1180;4.2
545;13820;22033;5;3;1;70;1;999;1180;4.2
546;13820;67359;5;3;1;70;0;999;1180;4.2
547;13800;94800;5;3;1;66;0;1422;1105;3.4
548;13800;85000;5;3;1;66;0;1422;1105;3.4
549;13800;53000;5;3;1;85;1;1598;1250;4
550;13799;31779;6;3;1;92;1;1395;1180;5.1
551;13794;32264;5;3;1;70;1;999;1135;4.4
552;13790;57000;5;3;1;66;0;1422;1195;3.7
553;13790;49400;5;3;1;60;1;999;1135;4.2
554;13790;57000;5;3;1;66;0;1422;1195;3.7
555;12990;59835;5;3;1;66;0;1422;1195;3.7
556;13780;51400;5;3;1;70;1;999;1135;4.2
557;13640;65500;5;3;1;60;0;999;1135;4.2
558;13560;63250;5;3;1;66;1;1422;1135;3.7
559;13550;61129;5;3;1;66;0;1422;1195;3.7
560;13770;28235;5;3;1;70;1;999;1180;4.2
561;13400;103195;5;3;1;66;0;1422;1205;3.9
562;13400;56917;5;3;1;70;0;999;1135;4.2
563;13400;88497;5;3;1;66;0;1422;1105;3.7
564;13400;81431;5;3;1;66;0;1422;1105;3.7
565;13400;96063;5;3;1;66;0;1422;1105;3.7
566;13400;69815;5;3;1;66;0;1422;1105;3.7
567;13400;82813;5;3;1;66;0;1422;1105;3.7
568;13390;17900;5;2;2;70;0;999;1135;4.2
569;13390;28600;5;3;1;70;1;999;1180;4.4
570;13350;40365;5;3;1;66;0;1422;1195;3.7
571;13290;59000;5;3;1;85;0;1600;1135;4.2
572;13380;50437;5;3;1;70;0;999;1135;4.4
573;13360;52706;5;3;1;85;1;1598;1250;3.7
574;13300;82089;5;3;1;85;0;1598;1250;3.7
575;13295;35237;5;3;1;70;1;999;1135;4.3
576;13290;64000;5;3;1;66;0;1422;1195;3.7
577;13260;19500;5;3;1;70;0;999;1180;4.4
578;13200;29136;5;3;1;66;0;1422;1195;3.7
579;13200;53000;5;3;1;70;0;999;1110;4.2
580;13550;55800;5;3;1;92;1;1395;1180;5.1
581;13500;103000;5;3;1;85;0;1598;1250;3.8
582;13500;46664;5;3;1;66;0;1422;1105;3.7
583;13500;100000;5;2;1;70;0;1000;1500;4.4
584;13500;8400;5;1;1;60;0;999;1110;4.2
585;13500;92449;5;3;1;70;0;999;1110;4.2
586;13500;34100;5;3;2;70;0;999;1180;4.4
587;13500;50707;5;3;0;70;0;999;1135;5.1
588;13500;81340;5;3;1;70;0;999;1135;4.2
589;13200;66500;5;3;2;66;0;1422;1165;3.8
590;12989;46200;5;3;2;70;1;999;1110;4.2
591;12985;65849;5;3;1;66;1;1422;1135;3.8
592;12980;92350;5;3;1;70;0;999;1135;4.2
593;12980;42906;5;3;1;60;0;999;1135;4.4
594;12980;53980;5;3;1;66;0;1422;1135;3.7
595;12980;70017;5;3;2;70;0;999;1135;4.4
596;12980;79650;5;3;2;66;0;1422;1135;4.2
597;12950;100000;5;3;1;85;0;1598;1235;3.8
598;12960;28860;5;3;1;70;1;999;1110;4.2
599;12950;41250;5;3;1;66;0;1422;1165;3.8
600;12950;27600;5;3;1;70;0;999;1135;4.2
601;12950;23311;5;3;1;60;1;999;1135;4.4
602;12950;95000;5;3;1;66;0;1422;1195;3.4
603;12950;168000;5;3;1;85;1;1598;1180;3.9
604;12950;55100;5;3;1;70;1;999;1135;4.2
605;12930;52291;5;3;2;60;1;999;1110;4.2
606;12900;76000;5;3;2;66;0;1422;1180;3.7
607;12920;31619;5;3;1;70;1;999;1180;4.2
608;12920;30251;5;3;1;70;1;999;1180;4.2
609;13490;33983;5;3;1;70;0;999;1180;4.4
610;13490;137145;5;3;1;85;1;1598;1250;4
611;13480;66200;5;3;1;92;1;1395;1155;4.9
612;13480;66200;5;3;1;92;0;1395;1155;4.9
613;13480;4381;5;3;2;70;0;999;1135;4.2
614;13490;45733;5;3;1;67;0;1422;1135;4.2
615;13475;58680;6;3;2;92;1;1395;1180;5.2
616;13470;51300;5;3;1;70;0;999;1135;4.2
617;13470;52811;5;3;1;66;1;1422;1180;4.4
618;13450;27997;5;3;1;60;0;999;1088;4.2
619;13450;84530;5;3;1;70;0;999;1110;4.2
620;13450;24768;5;3;1;66;1;1422;1165;3.8
621;13430;58500;5;3;1;70;0;999;1135;4.2
622;13430;57300;5;3;1;70;0;999;1135;4.2
623;13430;57300;5;3;1;70;0;999;1180;4.2
624;12790;96000;5;3;1;70;0;999;1625;4.2
625;12788;28642;5;3;1;60;1;999;1135;4.4
626;12780;64000;5;3;1;70;1;999;1180;4.4
627;12740;91875;5;3;1;66;1;1422;1135;3.4
628;12736;17100;5;3;2;70;1;999;1180;4.4
629;12720;31705;5;3;1;70;1;999;1180;4.2
630;12750;75287;5;3;1;66;1;1422;1180;4.1
631;12750;47000;5;3;1;66;0;1422;1205;3.9
632;12700;36621;5;3;1;70;1;999;1180;4.4
633;12700;146710;5;3;1;66;0;1422;1205;3.7
634;12550;95000;5;3;1;85;0;1598;1250;3.8
635;12500;59000;5;3;1;60;0;999;1135;4.2
636;12699;37000;5;3;1;60;0;999;1135;4.2
637;12600;46580;5;3;1;66;0;999;1135;4.2
638;12600;53000;5;3;1;70;1;999;1135;4.2
639;12699;124521;5;3;1;66;0;1422;1205;3.4
640;12550;98000;6;3;2;92;0;1395;1180;5.1
641;12900;42000;5;3;2;70;0;999;1110;4.2
642;12900;105139;5;3;2;66;0;1422;1165;3.6
643;12900;148257;5;2;1;85;0;1598;1180;3.9
644;12500;65000;5;3;2;70;0;999;1135;4.2
645;12500;64000;5;3;2;66;0;1422;1205;3.7
646;12900;44638;5;3;1;70;1;999;1135;4.2
647;12900;64000;5;3;1;66;0;1422;1195;3.4
648;12900;95729;5;3;1;66;0;1422;1165;3.6
649;12900;64000;5;3;0;66;0;1422;1205;3.9
650;12899;26559;5;3;1;70;1;999;1110;4.2
651;12890;64500;5;3;1;70;0;999;1135;4.2
652;12888;23337;5;3;2;60;1;999;1675;4.2
653;12890;18699;5;3;1;70;1;999;1135;4.2
654;12890;76950;5;3;2;85;1;1598;1225;3.5
655;12888;28043;5;3;1;60;1;999;1135;4.4
656;12880;68048;5;3;1;66;0;1422;1180;3.4
657;12500;37170;5;3;1;66;0;1422;1640;3.7
658;12860;19600;5;3;1;70;1;999;1135;4.2
659;12850;39900;5;3;1;70;1;999;1135;4.2
660;12840;28970;5;3;1;70;0;999;1135;4.2
661;12820;31945;5;3;1;70;1;999;1180;4.2
662;12000;103000;5;3;1;66;0;1422;1195;3.7
663;12000;60000;5;3;1;85;0;1598;1250;3.7
664;12000;57100;5;3;2;70;0;999;1135;4.2
665;11999;79000;5;3;1;70;0;999;1110;5.1
666;11990;77764;5;2;1;67;0;1422;1135;4.2
667;11990;85636;5;3;1;85;0;1598;1180;3.8
668;11999;95000;5;3;1;85;1;1598;1250;3.8
669;11990;100000;5;3;1;70;0;999;1110;4.2
670;11999;69000;5;3;1;66;0;1422;1195;3.7
671;11993;102816;5;3;1;85;0;1598;1180;4.4
672;11990;72973;5;2;1;67;0;1422;1135;4.2
673;11990;64976;5;3;1;66;0;1422;1165;3.8
674;11990;36200;5;3;1;70;0;999;1135;4.55
675;11990;40300;5;3;1;70;0;999;1097;4.2
676;11982;47625;5;3;1;60;1;999;1180;4.4
677;11950;39500;5;3;1;70;1;999;1135;4.2
678;11950;100000;5;3;1;60;0;999;1110;4.2
679;12500;38994;5;3;1;66;0;1422;1640;3.7
680;11990;45000;5;3;3;60;1;999;1180;4.4
681;11980;87195;5;3;1;66;0;1422;1135;3.7
682;12479;136000;5;3;1;85;1;1598;1250;3.5
683;12400;83000;5;3;1;66;1;1422;1180;3.4
684;12470;29700;5;3;1;60;1;999;1110;4.2
685;12499;39020;5;3;1;66;1;1422;1180;3.9
686;12451;35100;5;3;1;70;1;999;1110;4.4
687;12440;25308;5;3;1;70;1;999;1135;4.4
688;12400;72000;5;3;1;70;0;999;1135;4.3
689;12490;28000;5;2;1;60;1;999;1180;4.4
690;12390;47685;5;3;1;66;0;1422;1135;4.2
691;12380;27100;5;3;1;70;1;999;1110;4.4
692;12380;33455;5;3;1;70;1;999;1180;4.2
693;12350;45000;5;2;1;66;0;1422;1165;3.8
694;12200;58112;5;3;1;70;0;999;1110;4
695;12200;28500;5;3;1;70;1;999;1180;4.2
696;13945;98299;5;3;1;85;0;1598;1125;3.7
697;13979;55600;6;3;1;92;1;1395;1195;5.1
698;13980;12746;5;1;1;70;1;999;1135;4.4
699;13980;111792;5;3;1;85;0;1598;1180;4.4
700;13980;71313;5;3;1;92;0;1395;1180;4.4
701;13990;21200;5;2;1;70;1;999;1180;4.2
702;13990;21200;5;2;1;70;1;999;1135;4.2
703;13990;21200;5;2;2;60;0;999;1110;4.2
704;13990;78935;5;3;1;66;0;1422;1135;4.2
705;13990;81600;5;3;1;70;0;999;1135;4.2
706;14340;79600;5;3;1;85;1;1598;1250;3.8
707;22150;4650;7;2;2;70;0;999;1180;4.4
708;32000;1;7;0;1;85;0;999;1230;4.8
709;17999;26000;7;3;1;85;0;1598;1275;3.7
710;22090;7600;7;1;1;85;0;999;1230;4.8
711;31990;10;7;0;1;85;0;999;1180;4.4
712;13990;65594;5;3;1;66;0;1422;1165;3.4
713;14200;66900;5;3;1;66;0;1422;1135;3.7
714;37900;7000;6;0;1;147;0;1984;1240;6
715;14340;26090;5;3;1;70;0;999;1135;4.2
716;14330;48900;5;3;1;85;1;1598;1180;3.7
717;14330;45163;5;3;1;66;1;1422;1195;3.9
718;14300;44770;5;3;1;60;0;999;1135;4.2
719;14300;57337;5;3;1;70;1;999;1180;4.4
720;14300;52369;5;3;1;66;0;1422;1195;3.7
721;14295;71240;5;2;2;86;0;1598;1180;4.4
722;14280;23311;5;3;1;70;1;999;1580;4.4
723;14280;34663;5;3;1;70;1;999;1180;4.2
724;14275;29237;5;3;1;70;0;999;1135;4.4
725;14250;47750;5;3;1;70;0;999;1135;4.2
726;14240;52820;5;3;2;70;1;999;1180;4.2
727;14220;11707;5;1;1;60;1;999;1110;4.2
728;14220;15767;5;2;2;70;0;999;1110;4.2
729;14200;31056;5;2;1;70;0;999;1135;4.2
730;14200;49298;5;3;1;66;0;1422;1165;3.4
731;14200;66900;5;3;1;66;0;1422;1120;3.7
732;14200;40000;5;3;1;70;1;999;1180;4.4
733;35900;200;7;0;1;85;0;999;1230;4.8
734;33900;1;7;1;1;85;0;999;1230;4.8
735;30000;0;7;0;0;85;0;999;1230;4.8
736;14200;80400;5;3;1;85;0;1598;1250;3.7
737;26400;1;7;0;1;85;0;999;1230;4.8
738;26500;50;7;0;1;85;0;999;1230;4.8
739;26500;20;7;0;1;85;0;999;1230;4.8
740;27900;100;7;0;1;85;0;999;1230;4.8
741;26900;1000;7;0;1;85;0;999;1255;4.8
742;28290;5;7;0;1;85;0;999;1135;4.2
743;26900;100;7;0;1;85;0;999;1230;4.8
744;25900;1647.362609;7;0;0;85;0;999;1255;4.8
745;23490;22001;7;2;1;140;0;999;1205;5.8
746;22500;8000;7;2;1;66;0;1422;1220;4
747;14200;66900;5;3;1;66;0;1422;1135;3.7
748;14200;44000;5;3;1;85;0;1598;1250;3.8
749;14200;40887;5;3;1;85;0;1598;1175;3.5
750;22500;10500;7;1;1;85;0;1598;1275;4
751;14199;61846;5;3;1;60;0;999;1135;4.2
752;14200;47300;5;3;2;66;0;1422;1180;3.6
753;14000;29343;5;2;1;85;0;1598;1695;3.7
754;14000;4500;5;3;1;60;0;999;1110;4.2
755;14000;12500;5;2;1;70;0;999;1110;4.2
756;14000;12500;5;2;1;70;0;999;1110;4.2
757;14000;40000;5;3;1;70;0;999;1110;4.2
758;14000;40000;5;2;1;70;0;999;1110;4.3
759;14000;49200;5;3;2;70;0;999;1135;4.2
760;14000;61000;5;3;1;66;0;1422;1205;3.9
761;14000;46000;5;3;1;66;0;1422;1205;3.7
762;13999;46892;5;3;1;70;1;999;1135;4.3
763;13999;76000;5;3;1;66;0;1422;1195;3.4
764;13990;15757;5;2;1;70;1;999;1135;4.2
765;13990;24000;5;3;2;60;1;999;1180;4.2
766;14000;55000;6;3;1;92;0;1395;1180;5.1
767;21000;22000;7;2;1;66;0;1422;1195;3.8
768;20900;15097;7;1;1;70;0;999;1135;4.2
769;20800;19594;7;2;1;85;0;1598;1135;3.7
770;20000;33500;7;2;1;141;0;1798;1280;5.6
771;19900;64000;7;3;1;66;0;1422;1220;3.6
772;19000;16500;7;2;1;70;0;999;1165;4.4
773;20500;14400;7;1;1;85;0;1598;1275;3.7
774;19000;60000;7;3;1;66;0;1422;1250;3.8
775;18900;5000;7;1;1;66;0;1422;1220;4
776;18500;30000;7;2;1;66;0;1422;1220;3.6
777;18500;6718;7;1;1;66;0;1422;1250;4
778;18500;26792;7;3;1;85;0;1598;1135;3.7
779;18000;9950;7;2;1;70;0;999;1165;4.4
780;18000;15000;7;1;1;85;0;1598;1275;3.7
781;18300;12500;7;1;1;66;0;1422;1250;3.8
782;18000;70000;7;3;1;66;0;1422;1250;3.8
783;18000;30000;7;2;1;66;0;1422;1220;3.8
784;17945;53694;7;3;1;70;0;999;1065;4.4
785;17500;29000;7;3;1;66;0;1422;1250;3.6
786;17000;15000;7;3;1;70;0;999;1165;4.4
787;16900;41000;7;3;1;66;0;1422;1250;3.8
788;16800;19200;7;1;1;85;0;1598;1275;4
789;16500;44000;7;3;1;66;0;1422;1250;3.8
790;16500;43000;7;3;1;85;0;1598;1275;4
791;16500;55000;7;3;1;66;0;1422;1250;3.6
792;15999;45000;7;2;1;85;0;1598;1275;3.7
793;15980;27448;7;2;2;70;0;999;1135;4.2
794;15950;53900;7;3;1;66;0;1422;1250;4
795;15900;55300;7;3;1;85;0;1598;1275;3.7
796;15900;55300;7;3;1;85;0;1598;1275;3.7
797;15900;49000;7;3;1;85;0;1598;1275;4
798;15800;65000;7;3;1;85;0;1598;1275;3.7
799;15500;8900;7;3;1;70;0;999;1140;4.4
800;14440;27015;5;3;1;70;1;999;1580;4.2
801;14300;92000;7;3;1;85;0;1598;1275;3.7
802;12999;92470;7;3;1;85;0;1598;1250;4
803;15000;32000;7;3;1;66;0;1422;1195;3.6
804;14450;51052;5;3;2;92;0;1395;1180;4.9
805;14440;59722;5;3;1;85;0;1598;1135;3.7
806;15000;50000;7;3;1;66;0;1598;1275;4.2
807;14450;25025;5;3;1;60;1;999;1135;4.4
808;14430;34600;5;3;1;70;1;999;1135;4.2
809;14430;34600;5;3;1;70;1;999;1180;4.2
810;14405;33400;5;3;2;70;1;999;1135;4.2
811;14400;4679;5;2;2;66;0;999;1180;4.4
812;14391;30553;5;2;2;85;0;1598;1225;3
813;14430;13990;5;2;2;70;1;999;1180;4.2
814;14400;37534;5;2;2;85;0;1598;1250;3.7
815;14390;101087;5;3;2;70;0;999;1035;4.2
816;14390;14350;5;3;2;60;0;999;1110;4.2
817;14390;62104;5;3;2;71;0;999;1135;4.2
818;14390;64350;5;3;1;66;1;1422;1180;3.7
819;14390;18455;5;2;1;85;0;1598;1250;3.7
820;14388;25684;5;3;1;66;1;1422;1135;4.2
821;14380;16988;5;3;1;70;0;999;1135;4.4
822;14350;21740;5;2;1;66;0;1422;1165;3.6
823;13990;47300;5;3;2;85;1;1598;1135;3.7
824;13990;73000;6;3;2;92;0;1395;1155;4.9
825;13990;78556;5;3;1;66;0;1422;1195;3.4
826;13990;57250;5;3;1;66;0;999;1180;4.4
827;13989;56200;5;3;2;85;1;1598;1180;4.4
828;13980;12437;5;2;1;60;1;999;1135;4.2
829;13990;56150;5;3;1;85;0;999;1135;4.2
830;13990;30000;5;3;1;70;0;999;1110;4.2
831;13990;26300;5;3;1;70;1;999;1135;4.4
832;13980;27070;5;3;1;70;0;999;1180;4.4
833;13970;49289;5;3;1;66;0;1422;1180;4.1
834;13970;49289;5;3;1;66;0;1422;1135;4.1
835;13950;53956;5;3;1;70;1;999;1135;4.2
836;13960;89000;5;3;1;70;0;999;1135;4.2
837;13960;15700;5;3;1;70;1;999;1180;4.4
838;13955;60000;5;2;1;70;0;999;1135;4.2
839;13950;50000;5;3;1;66;0;1422;1195;3.7
840;13950;29275;5;3;1;70;0;999;1135;4.2
841;13950;34701;5;3;2;70;1;999;1135;4.2
842;13950;52284;5;3;1;70;1;999;1135;4.2
843;13950;27300;5;3;2;70;0;999;1010;4.2
844;13950;99990;5;3;2;70;0;999;1135;4
845;13950;105099;5;3;1;85;1;1598;1135;3.8
846;13950;59896;5;3;1;70;1;999;1135;4.2
847;13950;47588;5;2;1;70;1;999;1135;4.2
848;13950;75072;5;3;1;70;1;999;1135;4.2
849;13950;86000;5;3;1;66;0;1422;1195;3.7
850;13980;85775;5;3;1;66;1;1422;1205;3.7
851;13950;52300;5;2;1;66;0;1422;1205;3.4
852;13950;26776;5;3;1;60;1;999;1180;4.2
853;18990;20700;7;2;1;70;0;999;1090;4.4
854;18980;9619;7;1;1;70;0;999;1135;4.4
855;18990;12796;7;1;1;85;0;1598;1175;3.7
856;19120;13256;7;2;1;70;0;999;1610;4.5
857;19875;13011;7;1;1;92;0;1395;1180;4.9
858;19890;23033;7;2;2;70;0;999;1223;4.4
859;19887;5394;7;1;1;70;1;999;1180;4.4
860;20450;14500;7;1;1;70;1;999;1180;4.4
861;20500;14405;7;1;1;66;0;1422;1220;4
862;20500;14405;7;1;1;66;0;1422;1220;4
863;20500;25400;7;2;2;70;0;999;1135;4.4
864;20900;9392;6;1;1;71;0;999;1090;4.4
865;20790;15870;7;2;1;92;0;1395;1180;5.1
866;20990;18892;7;1;1;71;0;999;1135;4.2
867;21350;1414;7;1;1;85;0;1598;1660;3.9
868;21400;29987;7;2;1;70;0;999;1065;4.4
869;20900;13009;7;1;1;85;0;1598;1180;4
870;21300;1647.362609;7;0;0;85;0;999;1165;4.4
871;21300;1;7;0;1;85;0;999;1165;4.4
872;21380;8668;7;1;1;70;0;999;1180;4.4
873;20900;6256;7;2;1;92;1;1395;1215;4.9
874;14890;15400;5;2;1;66;0;1422;1180;4.4
875;14950;24497;5;2;1;70;0;999;1010;4.2
876;14950;32978;5;2;1;60;0;999;1530;4.2
877;14950;42645;5;2;1;66;0;1422;1540;4.2
878;14950;42645;5;2;1;66;0;1422;1540;4.2
879;21500;13000;7;1;1;85;0;1598;1275;3.8
880;14950;32978;5;2;1;60;0;999;1530;4.2
881;14950;48200;5;2;1;70;0;999;1110;4.2
882;21500;1125;7;1;1;67;0;1422;1135;4.2
883;14931;13978;5;2;1;60;1;999;1135;4.2
884;14931;13978;5;2;1;60;1;999;1180;4.2
885;14910;15800;5;2;2;60;0;999;1135;4.4
886;14900;58000;5;2;2;85;0;1598;1250;3.8
887;14900;9000;5;1;1;70;0;999;1580;4.3
888;14900;8992;5;2;1;60;1;999;1110;4.2
889;14900;19200;5;1;1;85;0;1598;1695;3.7
890;14900;10400;5;1;1;70;0;999;1580;4.3
891;14900;67899;5;2;1;66;0;1422;1135;3.7
892;14900;39450;5;2;1;70;0;999;1180;4.4
893;14900;3000;5;0;1;70;1;999;1134;4.2
894;14899;5900;5;1;1;70;0;999;1110;4.4
895;14885;22000;5;2;2;60;1;999;1135;4.2
896;14880;13650;5;2;1;66;1;1422;1135;3.7
897;14900;47800;5;2;1;70;0;999;1180;4.2
898;14880;11700;5;2;1;60;1;999;1135;4.4
899;14500;25700;5;2;1;70;0;999;1110;4.2
900;14500;15000;5;1;1;70;0;999;1110;4.2
901;14880;12800;5;2;1;66;1;1422;1165;4.1
902;14879;42973;5;2;1;85;0;1598;1135;3.5
903;14500;34000;6;2;1;92;0;1395;1180;5
904;14500;21400;5;2;1;60;0;999;1135;4.2
905;14500;89000;5;2;1;85;0;1598;1225;3.8
906;14500;12900;5;2;1;70;0;999;1135;4.2
907;14500;64000;5;2;1;70;0;999;1135;4.2
908;14500;27000;5;2;1;60;0;999;1110;4.2
909;14500;17442;5;1;1;70;0;999;1180;4.4
910;14500;20000;5;2;1;85;0;1598;1250;3.7
911;21500;3937;7;2;1;70;0;999;1135;4.4
912;21490;14029;7;2;1;92;1;1395;1155;4.9
913;21490;25900;7;2;1;110;1;1395;1180;4.7
914;21490;11400;7;1;1;92;1;1395;1180;5.2
915;21480;4936;7;1;1;92;0;1395;1135;4.9
916;21460;2819;7;1;1;92;1;1395;1180;4.9
917;21460;14653;7;1;1;70;1;999;1135;4.4
918;14790;18900;5;2;1;70;1;999;1135;4.2
919;14790;89500;5;2;1;66;1;1422;1195;3.7
920;21480;4212;7;1;1;92;0;1395;1180;4.9
921;14790;26400;5;2;2;66;1;1422;1135;3.7
922;14780;16527;5;2;1;66;1;1422;1135;3.7
923;14780;11619;5;2;1;66;1;1422;1135;3.7
924;14780;37064;5;2;1;60;1;999;1135;4.2
925;14750;5200;5;2;1;60;1;999;1135;4.2
926;14700;42700;5;2;1;66;0;1422;1165;3.6
927;14750;25600;5;2;1;66;1;1422;1195;3.7
928;14750;100800;5;2;1;60;0;999;1625;4.2
929;14730;14700;5;2;1;70;1;999;1135;4.2
930;14680;10783;5;1;1;60;1;999;1135;4.2
931;14499;34000;5;2;1;60;0;999;1135;4.2
932;14551;17973;5;2;2;85;1;1598;1180;3.5
933;14500;25500;5;2;2;85;0;1598;1600;3.7
934;14490;30757;5;1;1;71;0;999;1135;4.3
935;14490;46450;5;2;1;66;0;1422;1195;3.7
936;14490;53000;5;2;1;85;0;999;1180;3.7
937;14490;26158;5;2;1;87;0;1598;1250;3.7
938;14490;26158;5;2;1;87;0;1598;1250;3.7
939;14490;26158;5;2;1;87;0;1598;1250;3.7
940;14490;30757;5;1;1;71;0;999;1135;4.3
941;14490;30757;5;1;1;71;0;999;1135;4.3
942;21460;14653;7;1;1;70;0;999;1135;4.4
943;21460;26800;7;2;1;110;1;1395;1135;4.7
944;21450;5962;7;1;1;92;0;1395;1215;4.9
945;21445;11042;7;1;1;70;1;999;1180;4.4
946;21430;9900;7;2;1;141;0;1798;1255;5.6
947;21406;1647.362609;7;0;1;110;0;1498;1180;5
948;21420;24146;7;2;1;92;1;1395;1135;5.9
949;21400;12000;7;1;1;70;0;999;1090;4.4
950;21400;15201;7;2;1;92;0;1395;1135;5.2
951;14500;15000;5;2;1;60;0;999;1135;4.2
952;14490;77685;5;2;1;66;0;1422;1195;3.7
953;20990;9410;7;2;1;70;0;999;1157;4.4
954;20990;12500;7;1;1;70;0;999;1180;4.4
955;20990;12756;7;1;1;71;0;999;1135;4.2
956;20990;28000;7;2;2;92;1;1395;1180;5.1
957;20990;16974;7;2;1;70;0;999;1135;4.2
958;20990;28000;7;2;2;92;0;1395;1135;5.1
959;20985;14300;7;1;1;92;1;1395;1135;4.9
960;20985;6200;7;1;1;70;1;999;1180;4.4
961;20980;1;7;0;1;110;0;1498;1240;5.1
962;20950;32115;7;2;2;71;0;999;1065;4.4
963;20950;6822;7;1;1;85;0;1598;1660;3.9
964;20950;10447;7;1;1;70;1;999;1180;4.4
965;20950;10384;7;1;1;70;0;999;1135;4.4
966;20950;6500;7;1;1;70;0;999;1165;4.4
967;20950;17500;7;1;1;71;0;999;1065;4.4
968;20950;7439;7;1;1;70;0;999;1165;4.4
969;20940;10000;7;1;1;70;0;999;1195;4.5
970;20940;28383;6;2;2;71;0;999;1065;4.4
971;20939;13187;7;1;1;70;1;999;1180;4.4
972;20900;6630;7;2;1;92;0;1395;1180;4.9
973;21300;19700;7;2;4;92;0;1395;1215;4.9
974;21290;1200;7;0;1;70;0;999;1165;4.4
975;21290;1;7;0;1;85;0;999;1200;4.8
976;21285;6500;7;1;1;70;1;999;1180;4.4
977;21275;9649;7;2;1;92;1;1395;1155;4.9
978;21200;1647.362609;7;0;1;85;0;999;1180;4.8
979;21200;28319;7;1;1;92;0;1395;1135;4.9
980;21140;20;7;1;1;66;1;1422;1135;4
981;21100;1647.362609;6;0;0;85;0;999;1180;4.4
982;20999;18035.13007;7;1;1;66;0;1422;1135;4.2
983;20999;8064;7;2;1;92;0;1395;1660;4.2
984;20999;18035.13007;7;1;1;66;0;1422;1135;4.2
985;20995;15706;7;1;1;71;0;999;1135;4.2
986;20990;5990;7;1;1;70;1;999;1135;4.4
987;20990;13000;7;2;1;70;0;999;1135;4.2
988;20900;14070;7;1;1;71;0;999;1135;4.2
989;20900;2658;7;1;1;70;1;999;1165;4.4
990;20900;24350;7;1;1;92;0;999;1135;4.2
991;20900;15108;7;1;1;71;0;999;1135;4.2
992;20900;20350;7;2;1;93;0;1395;1115;4.9
993;20900;14270;7;2;1;71;0;999;1135;4.2
994;20900;15000;7;1;1;85;0;1598;1275;4
995;20890;1450;7;1;1;70;0;999;1135;4.4
996;20890;9385;7;1;1;70;1;999;1135;4.4
997;20885;8885;7;1;1;141;1;1798;1705;5.6
998;20879;6117;7;1;1;66;1;1422;1135;4
999;20840;9000;7;1;1;85;0;1598;1180;4
1000;20860;30589;7;1;1;66;1;1422;1180;4.1
1001;20800;6476;7;1;1;85;0;1598;1275;4
1002;20500;12000;7;2;1;66;1;1422;1220;4
1003;20500;11000;7;1;1;70;0;999;1090;4.4
1004;20500;10600;7;1;1;85;0;1598;1180;3.7
1005;20800;28500;7;2;1;92;0;1395;1215;4.9
1006;20500;7000;7;2;1;92;0;1395;1155;4.9
1007;20500;12345;7;2;1;110;1;1395;1230;4.7
1008;20800;6476;7;1;1;85;0;1598;1275;4
1009;20490;8885;7;1;1;70;0;999;1180;4.4
1010;20490;29619;7;2;1;92;0;1395;1180;4.4
1011;20490;45000;7;2;1;141;0;1798;1280;5.6
1012;20500;10600;7;1;1;85;0;1598;1180;3.7
1013;20490;11570;7;2;1;70;0;999;1135;4.2
1014;20480;5110;7;1;1;70;0;999;1180;4.4
1015;20488;13000;7;1;1;70;1;999;1180;4.5
1016;20480;5000;7;1;2;70;1;999;1135;4.4
