price;km;Fuel;Gears;age;Previous_Owners;hp_kW;Inspection_new;Displacement_cc;Weight_kg;cons_comb
13000;29000;Benzine;5;3;2;60;0;999;1110;4.2
13000;29000;Diesel;5;3;2;66;0;1422;1640;3.7
13000;37500;Benzine;5;3;1;60;0;999;1110;4.2
13000;28500;Benzine;5;3;1;70;0;999;1110;4.2
13000;46689;Benzine;5;3;1;70;0;999;1110;4.2
12999;21600;Benzine;5;3;2;70;0;999;1135;4.2
12999;16885;Benzine;5;3;1;60;1;999;1135;4.4
12999;22500;Diesel;5;3;1;66;0;1422;1165;3.8
12999;80050;Benzine;5;3;1;70;1;999;1135;4.2
12990;17631;Benzine;5;3;1;70;1;999;1135;4.2
12990;65550;Benzine;5;3;1;70;1;999;1135;4.2
12990;66115;Diesel;5;3;1;66;0;1422;1135;4.2
12990;56355;Diesel;5;3;1;66;0;1422;1135;4.2
13680;93543;Diesel;5;3;1;66;0;1422;1195;4.1
13680;79854;Diesel;5;3;1;85;0;1598;1250;3.5
12990;118200;Diesel;5;3;1;66;0;1422;1135;4.2
12990;62079;Benzine;5;3;1;70;1;999;1135;4.2
13680;33928;Benzine;5;3;1;60;0;999;1285;4.4
12990;41200;Benzine;5;3;1;70;1;999;1180;4.4
13860;92602;Diesel;5;3;1;85;1;1598;1180;4
13840;20680;Benzine;5;3;1;60;0;999;1135;4.2
13850;31284;Benzine;5;3;1;70;1;999;1180;4.2
13850;45258;Benzine;5;3;1;70;0;999;1135;4.2
13830;46460;Benzine;5;3;1;70;1;999;1180;4.2
13820;22033;Benzine;5;3;1;70;1;999;1180;4.2
13820;67359;Benzine;5;3;1;70;0;999;1180;4.2
13800;94800;Diesel;5;3;1;66;0;1422;1105;3.4
13800;85000;Diesel;5;3;1;66;0;1422;1105;3.4
13800;53000;Diesel;5;3;1;85;1;1598;1250;4
13799;31779;Benzine;6;3;1;92;1;1395;1180;5.1
13794;32264;Benzine;5;3;1;70;1;999;1135;4.4
13790;57000;Diesel;5;3;1;66;0;1422;1195;3.7
13790;49400;Benzine;5;3;1;60;1;999;1135;4.2
12990;59835;Diesel;5;3;1;66;0;1422;1195;3.7
13780;51400;Benzine;5;3;1;70;1;999;1135;4.2
13560;63250;Diesel;5;3;1;66;1;1422;1135;3.7
13550;61129;Diesel;5;3;1;66;0;1422;1195;3.7
13770;28235;Benzine;5;3;1;70;1;999;1180;4.2
13400;103195;Diesel;5;3;1;66;0;1422;1205;3.9
13400;56917;Benzine;5;3;1;70;0;999;1135;4.2
13400;88497;Diesel;5;3;1;66;0;1422;1105;3.7
13400;81431;Diesel;5;3;1;66;0;1422;1105;3.7
13400;96063;Diesel;5;3;1;66;0;1422;1105;3.7
13400;69815;Diesel;5;3;1;66;0;1422;1105;3.7
13400;82813;Diesel;5;3;1;66;0;1422;1105;3.7
13390;17900;Benzine;5;2;2;70;0;999;1135;4.2
13390;28600;Benzine;5;3;1;70;1;999;1180;4.4
13350;40365;Diesel;5;3;1;66;0;1422;1195;3.7
13290;59000;Diesel;5;3;1;85;0;1600;1135;4.2
13380;50437;Benzine;5;3;1;70;0;999;1135;4.4
13360;52706;Diesel;5;3;1;85;1;1598;1250;3.7
13300;82089;Diesel;5;3;1;85;0;1598;1250;3.7
13295;35237;Benzine;5;3;1;70;1;999;1135;4.3
13290;64000;Diesel;5;3;1;66;0;1422;1195;3.7
13260;19500;Benzine;5;3;1;70;0;999;1180;4.4
13200;29136;Diesel;5;3;1;66;0;1422;1195;3.7
13200;53000;Benzine;5;3;1;70;0;999;1110;4.2
13550;55800;Benzine;5;3;1;92;1;1395;1180;5.1
13500;103000;Diesel;5;3;1;85;0;1598;1250;3.8
13500;46664;Diesel;5;3;1;66;0;1422;1105;3.7
13500;100000;Benzine;5;2;1;70;0;1000;1500;4.4
13500;8400;Benzine;5;1;1;60;0;999;1110;4.2
13500;92449;Benzine;5;3;1;70;0;999;1110;4.2
13500;34100;Benzine;5;3;2;70;0;999;1180;4.4
13500;50707;Benzine;5;3;0;70;0;999;1135;5.1
13500;81340;Benzine;5;3;1;70;0;999;1135;4.2
13200;66500;Diesel;5;3;2;66;0;1422;1165;3.8
12989;46200;Benzine;5;3;2;70;1;999;1110;4.2
12985;65849;Diesel;5;3;1;66;1;1422;1135;3.8
12980;92350;Benzine;5;3;1;70;0;999;1135;4.2
12980;42906;Benzine;5;3;1;60;0;999;1135;4.4
12980;53980;Diesel;5;3;1;66;0;1422;1135;3.7
12980;70017;Benzine;5;3;2;70;0;999;1135;4.4
12980;79650;Diesel;5;3;2;66;0;1422;1135;4.2
12950;100000;Diesel;5;3;1;85;0;1598;1235;3.8
12960;28860;Benzine;5;3;1;70;1;999;1110;4.2
12950;41250;Diesel;5;3;1;66;0;1422;1165;3.8
12950;27600;Benzine;5;3;1;70;0;999;1135;4.2
12950;23311;Benzine;5;3;1;60;1;999;1135;4.4
12950;95000;Diesel;5;3;1;66;0;1422;1195;3.4
12950;168000;Diesel;5;3;1;85;1;1598;1180;3.9
12950;55100;Benzine;5;3;1;70;1;999;1135;4.2
12930;52291;Benzine;5;3;2;60;1;999;1110;4.2
12900;76000;Diesel;5;3;2;66;0;1422;1180;3.7
12920;31619;Benzine;5;3;1;70;1;999;1180;4.2
12920;30251;Benzine;5;3;1;70;1;999;1180;4.2
13490;33983;Benzine;5;3;1;70;0;999;1180;4.4
13490;137145;Diesel;5;3;1;85;1;1598;1250;4
13480;66200;Benzine;5;3;1;92;1;1395;1155;4.9
13480;66200;Benzine;5;3;1;92;0;1395;1155;4.9
13480;4381;Benzine;5;3;2;70;0;999;1135;4.2
13490;45733;Diesel;5;3;1;67;0;1422;1135;4.2
13475;58680;Benzine;6;3;2;92;1;1395;1180;5.2
13470;51300;Benzine;5;3;1;70;0;999;1135;4.2
13470;52811;Diesel;5;3;1;66;1;1422;1180;4.4
13450;27997;Benzine;5;3;1;60;0;999;1088;4.2
13450;84530;Benzine;5;3;1;70;0;999;1110;4.2
13450;24768;Diesel;5;3;1;66;1;1422;1165;3.8
13430;58500;Benzine;5;3;1;70;0;999;1135;4.2
13430;57300;Benzine;5;3;1;70;0;999;1135;4.2
13430;57300;Benzine;5;3;1;70;0;999;1180;4.2
12790;96000;Benzine;5;3;1;70;0;999;1625;4.2
12788;28642;Benzine;5;3;1;60;1;999;1135;4.4
12780;64000;Benzine;5;3;1;70;1;999;1180;4.4
12740;91875;Diesel;5;3;1;66;1;1422;1135;3.4
12736;17100;Benzine;5;3;2;70;1;999;1180;4.4
12720;31705;Benzine;5;3;1;70;1;999;1180;4.2
12750;75287;Diesel;5;3;1;66;1;1422;1180;4.1
12750;47000;Diesel;5;3;1;66;0;1422;1205;3.9
12700;36621;Benzine;5;3;1;70;1;999;1180;4.4
12700;146710;Diesel;5;3;1;66;0;1422;1205;3.7
12550;95000;Diesel;5;3;1;85;0;1598;1250;3.8
12500;59000;Benzine;5;3;1;60;0;999;1135;4.2
12699;37000;Benzine;5;3;1;60;0;999;1135;4.2
12600;46580;Diesel;5;3;1;66;0;999;1135;4.2
12600;53000;Benzine;5;3;1;70;1;999;1135;4.2
12699;124521;Diesel;5;3;1;66;0;1422;1205;3.4
12550;98000;Benzine;6;3;2;92;0;1395;1180;5.1
12900;42000;Benzine;5;3;2;70;0;999;1110;4.2
12900;105139;Diesel;5;3;2;66;0;1422;1165;3.6
12900;148257;Diesel;5;2;1;85;0;1598;1180;3.9
12500;65000;Benzine;5;3;2;70;0;999;1135;4.2
12500;64000;Diesel;5;3;2;66;0;1422;1205;3.7
12900;44638;Benzine;5;3;1;70;1;999;1135;4.2
12900;64000;Diesel;5;3;1;66;0;1422;1195;3.4
12900;95729;Diesel;5;3;1;66;0;1422;1165;3.6
12900;64000;Diesel;5;3;0;66;0;1422;1205;3.9
12899;26559;Benzine;5;3;1;70;1;999;1110;4.2
12890;64500;Benzine;5;3;1;70;0;999;1135;4.2
12888;23337;Benzine;5;3;2;60;1;999;1675;4.2
12890;18699;Benzine;5;3;1;70;1;999;1135;4.2
12890;76950;Diesel;5;3;2;85;1;1598;1225;3.5
12888;28043;Benzine;5;3;1;60;1;999;1135;4.4
12880;68048;Diesel;5;3;1;66;0;1422;1180;3.4
12500;37170;Diesel;5;3;1;66;0;1422;1640;3.7
12860;19600;Benzine;5;3;1;70;1;999;1135;4.2
12850;39900;Benzine;5;3;1;70;1;999;1135;4.2
12840;28970;Benzine;5;3;1;70;0;999;1135;4.2
12820;31945;Benzine;5;3;1;70;1;999;1180;4.2
12000;103000;Diesel;5;3;1;66;0;1422;1195;3.7
12000;60000;Diesel;5;3;1;85;0;1598;1250;3.7
12000;57100;Benzine;5;3;2;70;0;999;1135;4.2
11999;79000;Benzine;5;3;1;70;0;999;1110;5.1
11990;77764;Diesel;5;2;1;67;0;1422;1135;4.2
11990;85636;Diesel;5;3;1;85;0;1598;1180;3.8
11999;95000;Diesel;5;3;1;85;1;1598;1250;3.8
11990;100000;Benzine;5;3;1;70;0;999;1110;4.2
11999;69000;Diesel;5;3;1;66;0;1422;1195;3.7
11993;102816;Diesel;5;3;1;85;0;1598;1180;4.4
11990;72973;Diesel;5;2;1;67;0;1422;1135;4.2
11990;64976;Diesel;5;3;1;66;0;1422;1165;3.8
11990;36200;Benzine;5;3;1;70;0;999;1135;4.55
11990;40300;Benzine;5;3;1;70;0;999;1097;4.2
11982;47625;Benzine;5;3;1;60;1;999;1180;4.4
11950;39500;Benzine;5;3;1;70;1;999;1135;4.2
11950;100000;Benzine;5;3;1;60;0;999;1110;4.2
12500;38994;Diesel;5;3;1;66;0;1422;1640;3.7
11990;45000;Benzine;5;3;3;60;1;999;1180;4.4
11980;87195;Diesel;5;3;1;66;0;1422;1135;3.7
12479;136000;Diesel;5;3;1;85;1;1598;1250;3.5
12400;83000;Diesel;5;3;1;66;1;1422;1180;3.4
12470;29700;Benzine;5;3;1;60;1;999;1110;4.2
12499;39020;Diesel;5;3;1;66;1;1422;1180;3.9
12451;35100;Benzine;5;3;1;70;1;999;1110;4.4
12440;25308;Benzine;5;3;1;70;1;999;1135;4.4
12400;72000;Benzine;5;3;1;70;0;999;1135;4.3
12490;28000;Benzine;5;2;1;60;1;999;1180;4.4
12390;47685;Diesel;5;3;1;66;0;1422;1135;4.2
12380;27100;Benzine;5;3;1;70;1;999;1110;4.4
12380;33455;Benzine;5;3;1;70;1;999;1180;4.2
12350;45000;Diesel;5;2;1;66;0;1422;1165;3.8
12200;58112;Benzine;5;3;1;70;0;999;1110;4
12200;28500;Benzine;5;3;1;70;1;999;1180;4.2
13945;98299;Diesel;5;3;1;85;0;1598;1125;3.7
13979;55600;Benzine;6;3;1;92;1;1395;1195;5.1
13980;12746;Benzine;5;1;1;70;1;999;1135;4.4
13980;111792;Diesel;5;3;1;85;0;1598;1180;4.4
13980;71313;Benzine;5;3;1;92;0;1395;1180;4.4
13990;21200;Benzine;5;2;1;70;1;999;1180;4.2
13990;21200;Benzine;5;2;1;70;1;999;1135;4.2
13990;21200;Benzine;5;2;2;60;0;999;1110;4.2
13990;78935;Diesel;5;3;1;66;0;1422;1135;4.2
13990;81600;Benzine;5;3;1;70;0;999;1135;4.2
14340;79600;Diesel;5;3;1;85;1;1598;1250;3.8
22150;4650;Benzine;7;2;2;70;0;999;1180;4.4
32000;1;Benzine;7;0;1;85;0;999;1230;4.8
17999;26000;Diesel;7;3;1;85;0;1598;1275;3.7
22090;7600;Benzine;7;1;1;85;0;999;1230;4.8
31990;10;Benzine;7;0;1;85;0;999;1180;4.4
13990;65594;Diesel;5;3;1;66;0;1422;1165;3.4
14200;66900;Diesel;5;3;1;66;0;1422;1135;3.7
37900;7000;Benzine;6;0;1;147;0;1984;1240;6
14340;26090;Benzine;5;3;1;70;0;999;1135;4.2
14330;48900;Diesel;5;3;1;85;1;1598;1180;3.7
14330;45163;Diesel;5;3;1;66;1;1422;1195;3.9
14300;44770;Benzine;5;3;1;60;0;999;1135;4.2
14300;57337;Benzine;5;3;1;70;1;999;1180;4.4
14300;52369;Diesel;5;3;1;66;0;1422;1195;3.7
14295;71240;Diesel;5;2;2;86;0;1598;1180;4.4
14280;23311;Benzine;5;3;1;70;1;999;1580;4.4
14280;34663;Benzine;5;3;1;70;1;999;1180;4.2
14275;29237;Benzine;5;3;1;70;0;999;1135;4.4
14250;47750;Benzine;5;3;1;70;0;999;1135;4.2
14240;52820;Benzine;5;3;2;70;1;999;1180;4.2
14220;11707;Benzine;5;1;1;60;1;999;1110;4.2
14220;15767;Benzine;5;2;2;70;0;999;1110;4.2
14200;31056;Benzine;5;2;1;70;0;999;1135;4.2
14200;49298;Diesel;5;3;1;66;0;1422;1165;3.4
14200;66900;Diesel;5;3;1;66;0;1422;1120;3.7
14200;40000;Benzine;5;3;1;70;1;999;1180;4.4
35900;200;Benzine;7;0;1;85;0;999;1230;4.8
33900;1;Benzine;7;1;1;85;0;999;1230;4.8
30000;0;Benzine;7;0;0;85;0;999;1230;4.8
14200;80400;Diesel;5;3;1;85;0;1598;1250;3.7
26400;1;Benzine;7;0;1;85;0;999;1230;4.8
26500;50;Benzine;7;0;1;85;0;999;1230;4.8
26500;20;Benzine;7;0;1;85;0;999;1230;4.8
27900;100;Benzine;7;0;1;85;0;999;1230;4.8
26900;1000;Benzine;7;0;1;85;0;999;1255;4.8
28290;5;Benzine;7;0;1;85;0;999;1135;4.2
26900;100;Benzine;7;0;1;85;0;999;1230;4.8
25900;1647.362609;Benzine;7;0;0;85;0;999;1255;4.8
23490;22001;Benzine;7;2;1;140;0;999;1205;5.8
22500;8000;Diesel;7;2;1;66;0;1422;1220;4
14200;44000;Diesel;5;3;1;85;0;1598;1250;3.8
14200;40887;Diesel;5;3;1;85;0;1598;1175;3.5
22500;10500;Diesel;7;1;1;85;0;1598;1275;4
14199;61846;Benzine;5;3;1;60;0;999;1135;4.2
14200;47300;Diesel;5;3;2;66;0;1422;1180;3.6
14000;29343;Diesel;5;2;1;85;0;1598;1695;3.7
14000;4500;Benzine;5;3;1;60;0;999;1110;4.2
14000;12500;Benzine;5;2;1;70;0;999;1110;4.2
14000;40000;Benzine;5;3;1;70;0;999;1110;4.2
14000;40000;Benzine;5;2;1;70;0;999;1110;4.3
14000;49200;Benzine;5;3;2;70;0;999;1135;4.2
14000;61000;Diesel;5;3;1;66;0;1422;1205;3.9
14000;46000;Diesel;5;3;1;66;0;1422;1205;3.7
13999;46892;Benzine;5;3;1;70;1;999;1135;4.3
13999;76000;Diesel;5;3;1;66;0;1422;1195;3.4
13990;15757;Benzine;5;2;1;70;1;999;1135;4.2
13990;24000;Benzine;5;3;2;60;1;999;1180;4.2
14000;55000;Benzine;6;3;1;92;0;1395;1180;5.1
21000;22000;Diesel;7;2;1;66;0;1422;1195;3.8
20900;15097;Benzine;7;1;1;70;0;999;1135;4.2
20800;19594;Diesel;7;2;1;85;0;1598;1135;3.7
20000;33500;Benzine;7;2;1;141;0;1798;1280;5.6
19900;64000;Diesel;7;3;1;66;0;1422;1220;3.6
19000;16500;Benzine;7;2;1;70;0;999;1165;4.4
20500;14400;Diesel;7;1;1;85;0;1598;1275;3.7
19000;60000;Diesel;7;3;1;66;0;1422;1250;3.8
18900;5000;Diesel;7;1;1;66;0;1422;1220;4
18500;30000;Diesel;7;2;1;66;0;1422;1220;3.6
18500;6718;Diesel;7;1;1;66;0;1422;1250;4
18500;26792;Diesel;7;3;1;85;0;1598;1135;3.7
18000;9950;Benzine;7;2;1;70;0;999;1165;4.4
18000;15000;Diesel;7;1;1;85;0;1598;1275;3.7
18300;12500;Diesel;7;1;1;66;0;1422;1250;3.8
18000;70000;Diesel;7;3;1;66;0;1422;1250;3.8
18000;30000;Diesel;7;2;1;66;0;1422;1220;3.8
17945;53694;Benzine;7;3;1;70;0;999;1065;4.4
17500;29000;Diesel;7;3;1;66;0;1422;1250;3.6
17000;15000;Benzine;7;3;1;70;0;999;1165;4.4
16900;41000;Diesel;7;3;1;66;0;1422;1250;3.8
16800;19200;Diesel;7;1;1;85;0;1598;1275;4
16500;44000;Diesel;7;3;1;66;0;1422;1250;3.8
16500;43000;Diesel;7;3;1;85;0;1598;1275;4
16500;55000;Diesel;7;3;1;66;0;1422;1250;3.6
15999;45000;Diesel;7;2;1;85;0;1598;1275;3.7
15980;27448;Benzine;7;2;2;70;0;999;1135;4.2
15950;53900;Diesel;7;3;1;66;0;1422;1250;4
15900;55300;Diesel;7;3;1;85;0;1598;1275;3.7
15900;49000;Diesel;7;3;1;85;0;1598;1275;4
15800;65000;Diesel;7;3;1;85;0;1598;1275;3.7
15500;8900;Benzine;7;3;1;70;0;999;1140;4.4
14440;27015;Benzine;5;3;1;70;1;999;1580;4.2
14300;92000;Diesel;7;3;1;85;0;1598;1275;3.7
12999;92470;Diesel;7;3;1;85;0;1598;1250;4
15000;32000;Diesel;7;3;1;66;0;1422;1195;3.6
14450;51052;Benzine;5;3;2;92;0;1395;1180;4.9
14440;59722;Diesel;5;3;1;85;0;1598;1135;3.7
15000;50000;Diesel;7;3;1;66;0;1598;1275;4.2
14450;25025;Benzine;5;3;1;60;1;999;1135;4.4
14430;34600;Benzine;5;3;1;70;1;999;1135;4.2
14430;34600;Benzine;5;3;1;70;1;999;1180;4.2
14405;33400;Benzine;5;3;2;70;1;999;1135;4.2
14400;4679;Diesel;5;2;2;66;0;999;1180;4.4
14391;30553;Diesel;5;2;2;85;0;1598;1225;3
14430;13990;Benzine;5;2;2;70;1;999;1180;4.2
14400;37534;Diesel;5;2;2;85;0;1598;1250;3.7
14390;101087;Benzine;5;3;2;70;0;999;1035;4.2
14390;14350;Benzine;5;3;2;60;0;999;1110;4.2
14390;62104;Benzine;5;3;2;71;0;999;1135;4.2
14390;64350;Diesel;5;3;1;66;1;1422;1180;3.7
14390;18455;Diesel;5;2;1;85;0;1598;1250;3.7
14388;25684;Benzine;5;3;1;66;1;1422;1135;4.2
14380;16988;Benzine;5;3;1;70;0;999;1135;4.4
14350;21740;Diesel;5;2;1;66;0;1422;1165;3.6
13990;47300;Diesel;5;3;2;85;1;1598;1135;3.7
13990;73000;Benzine;6;3;2;92;0;1395;1155;4.9
13990;78556;Diesel;5;3;1;66;0;1422;1195;3.4
13990;57250;Diesel;5;3;1;66;0;999;1180;4.4
13989;56200;Diesel;5;3;2;85;1;1598;1180;4.4
13980;12437;Benzine;5;2;1;60;1;999;1135;4.2
13990;56150;Diesel;5;3;1;85;0;999;1135;4.2
13990;30000;Benzine;5;3;1;70;0;999;1110;4.2
13990;26300;Benzine;5;3;1;70;1;999;1135;4.4
13980;27070;Benzine;5;3;1;70;0;999;1180;4.4
13970;49289;Diesel;5;3;1;66;0;1422;1180;4.1
13970;49289;Diesel;5;3;1;66;0;1422;1135;4.1
13950;53956;Benzine;5;3;1;70;1;999;1135;4.2
13960;89000;Benzine;5;3;1;70;0;999;1135;4.2
13960;15700;Benzine;5;3;1;70;1;999;1180;4.4
13955;60000;Benzine;5;2;1;70;0;999;1135;4.2
13950;50000;Diesel;5;3;1;66;0;1422;1195;3.7
13950;29275;Benzine;5;3;1;70;0;999;1135;4.2
13950;34701;Benzine;5;3;2;70;1;999;1135;4.2
13950;52284;Benzine;5;3;1;70;1;999;1135;4.2
13950;27300;Benzine;5;3;2;70;0;999;1010;4.2
13950;99990;Benzine;5;3;2;70;0;999;1135;4
13950;105099;Diesel;5;3;1;85;1;1598;1135;3.8
13950;59896;Benzine;5;3;1;70;1;999;1135;4.2
13950;47588;Benzine;5;2;1;70;1;999;1135;4.2
13950;75072;Benzine;5;3;1;70;1;999;1135;4.2
13950;86000;Diesel;5;3;1;66;0;1422;1195;3.7
13980;85775;Diesel;5;3;1;66;1;1422;1205;3.7
13950;52300;Diesel;5;2;1;66;0;1422;1205;3.4
13950;26776;Benzine;5;3;1;60;1;999;1180;4.2
18990;20700;Benzine;7;2;1;70;0;999;1090;4.4
18980;9619;Benzine;7;1;1;70;0;999;1135;4.4
18990;12796;Diesel;7;1;1;85;0;1598;1175;3.7
19120;13256;Benzine;7;2;1;70;0;999;1610;4.5
19875;13011;Benzine;7;1;1;92;0;1395;1180;4.9
19890;23033;Benzine;7;2;2;70;0;999;1223;4.4
19887;5394;Benzine;7;1;1;70;1;999;1180;4.4
20450;14500;Benzine;7;1;1;70;1;999;1180;4.4
20500;14405;Diesel;7;1;1;66;0;1422;1220;4
20500;25400;Benzine;7;2;2;70;0;999;1135;4.4
20900;9392;Benzine;6;1;1;71;0;999;1090;4.4
20790;15870;Benzine;7;2;1;92;0;1395;1180;5.1
20990;18892;Benzine;7;1;1;71;0;999;1135;4.2
21350;1414;Diesel;7;1;1;85;0;1598;1660;3.9
21400;29987;Benzine;7;2;1;70;0;999;1065;4.4
20900;13009;Diesel;7;1;1;85;0;1598;1180;4
21300;1647.362609;Benzine;7;0;0;85;0;999;1165;4.4
21300;1;Benzine;7;0;1;85;0;999;1165;4.4
21380;8668;Benzine;7;1;1;70;0;999;1180;4.4
20900;6256;Benzine;7;2;1;92;1;1395;1215;4.9
14890;15400;Diesel;5;2;1;66;0;1422;1180;4.4
14950;24497;Benzine;5;2;1;70;0;999;1010;4.2
14950;32978;Benzine;5;2;1;60;0;999;1530;4.2
14950;42645;Diesel;5;2;1;66;0;1422;1540;4.2
21500;13000;Diesel;7;1;1;85;0;1598;1275;3.8
14950;48200;Benzine;5;2;1;70;0;999;1110;4.2
21500;1125;Diesel;7;1;1;67;0;1422;1135;4.2
14931;13978;Benzine;5;2;1;60;1;999;1135;4.2
14931;13978;Benzine;5;2;1;60;1;999;1180;4.2
14910;15800;Benzine;5;2;2;60;0;999;1135;4.4
14900;58000;Diesel;5;2;2;85;0;1598;1250;3.8
14900;9000;Benzine;5;1;1;70;0;999;1580;4.3
14900;8992;Benzine;5;2;1;60;1;999;1110;4.2
14900;19200;Diesel;5;1;1;85;0;1598;1695;3.7
14900;10400;Benzine;5;1;1;70;0;999;1580;4.3
14900;67899;Diesel;5;2;1;66;0;1422;1135;3.7
14900;39450;Benzine;5;2;1;70;0;999;1180;4.4
14900;3000;Benzine;5;0;1;70;1;999;1134;4.2
14899;5900;Benzine;5;1;1;70;0;999;1110;4.4
14885;22000;Benzine;5;2;2;60;1;999;1135;4.2
14880;13650;Diesel;5;2;1;66;1;1422;1135;3.7
14900;47800;Benzine;5;2;1;70;0;999;1180;4.2
14880;11700;Benzine;5;2;1;60;1;999;1135;4.4
14500;25700;Benzine;5;2;1;70;0;999;1110;4.2
14500;15000;Benzine;5;1;1;70;0;999;1110;4.2
14880;12800;Diesel;5;2;1;66;1;1422;1165;4.1
14879;42973;Diesel;5;2;1;85;0;1598;1135;3.5
14500;34000;Benzine;6;2;1;92;0;1395;1180;5
14500;21400;Benzine;5;2;1;60;0;999;1135;4.2
14500;89000;Diesel;5;2;1;85;0;1598;1225;3.8
14500;12900;Benzine;5;2;1;70;0;999;1135;4.2
14500;64000;Benzine;5;2;1;70;0;999;1135;4.2
14500;27000;Benzine;5;2;1;60;0;999;1110;4.2
14500;17442;Benzine;5;1;1;70;0;999;1180;4.4
14500;20000;Diesel;5;2;1;85;0;1598;1250;3.7
21500;3937;Benzine;7;2;1;70;0;999;1135;4.4
21490;14029;Benzine;7;2;1;92;1;1395;1155;4.9
21490;25900;Benzine;7;2;1;110;1;1395;1180;4.7
21490;11400;Benzine;7;1;1;92;1;1395;1180;5.2
21480;4936;Benzine;7;1;1;92;0;1395;1135;4.9
21460;2819;Benzine;7;1;1;92;1;1395;1180;4.9
21460;14653;Benzine;7;1;1;70;1;999;1135;4.4
14790;18900;Benzine;5;2;1;70;1;999;1135;4.2
14790;89500;Diesel;5;2;1;66;1;1422;1195;3.7
21480;4212;Benzine;7;1;1;92;0;1395;1180;4.9
14790;26400;Diesel;5;2;2;66;1;1422;1135;3.7
14780;16527;Diesel;5;2;1;66;1;1422;1135;3.7
14780;11619;Diesel;5;2;1;66;1;1422;1135;3.7
14780;37064;Benzine;5;2;1;60;1;999;1135;4.2
14750;5200;Benzine;5;2;1;60;1;999;1135;4.2
14700;42700;Diesel;5;2;1;66;0;1422;1165;3.6
14750;25600;Diesel;5;2;1;66;1;1422;1195;3.7
14750;100800;Benzine;5;2;1;60;0;999;1625;4.2
14730;14700;Benzine;5;2;1;70;1;999;1135;4.2
14680;10783;Benzine;5;1;1;60;1;999;1135;4.2
14499;34000;Benzine;5;2;1;60;0;999;1135;4.2
14551;17973;Diesel;5;2;2;85;1;1598;1180;3.5
14500;25500;Diesel;5;2;2;85;0;1598;1600;3.7
14490;30757;Benzine;5;1;1;71;0;999;1135;4.3
14490;46450;Diesel;5;2;1;66;0;1422;1195;3.7
14490;53000;Diesel;5;2;1;85;0;999;1180;3.7
14490;26158;Diesel;5;2;1;87;0;1598;1250;3.7
21460;14653;Benzine;7;1;1;70;0;999;1135;4.4
21460;26800;Benzine;7;2;1;110;1;1395;1135;4.7
21450;5962;Benzine;7;1;1;92;0;1395;1215;4.9
21445;11042;Benzine;7;1;1;70;1;999;1180;4.4
21430;9900;Benzine;7;2;1;141;0;1798;1255;5.6
21406;1647.362609;Benzine;7;0;1;110;0;1498;1180;5
21420;24146;Benzine;7;2;1;92;1;1395;1135;5.9
21400;12000;Benzine;7;1;1;70;0;999;1090;4.4
21400;15201;Benzine;7;2;1;92;0;1395;1135;5.2
14500;15000;Benzine;5;2;1;60;0;999;1135;4.2
14490;77685;Diesel;5;2;1;66;0;1422;1195;3.7
20990;9410;Benzine;7;2;1;70;0;999;1157;4.4
20990;12500;Benzine;7;1;1;70;0;999;1180;4.4
20990;12756;Benzine;7;1;1;71;0;999;1135;4.2
20990;28000;Benzine;7;2;2;92;1;1395;1180;5.1
20990;16974;Benzine;7;2;1;70;0;999;1135;4.2
20990;28000;Benzine;7;2;2;92;0;1395;1135;5.1
20985;14300;Benzine;7;1;1;92;1;1395;1135;4.9
20985;6200;Benzine;7;1;1;70;1;999;1180;4.4
20980;1;Benzine;7;0;1;110;0;1498;1240;5.1
20950;32115;Benzine;7;2;2;71;0;999;1065;4.4
20950;6822;Diesel;7;1;1;85;0;1598;1660;3.9
20950;10447;Benzine;7;1;1;70;1;999;1180;4.4
20950;10384;Benzine;7;1;1;70;0;999;1135;4.4
20950;6500;Benzine;7;1;1;70;0;999;1165;4.4
20950;17500;Benzine;7;1;1;71;0;999;1065;4.4
20950;7439;Benzine;7;1;1;70;0;999;1165;4.4
20940;10000;Benzine;7;1;1;70;0;999;1195;4.5
20940;28383;Benzine;6;2;2;71;0;999;1065;4.4
20939;13187;Benzine;7;1;1;70;1;999;1180;4.4
20900;6630;Benzine;7;2;1;92;0;1395;1180;4.9
21300;19700;Benzine;7;2;4;92;0;1395;1215;4.9
21290;1200;Benzine;7;0;1;70;0;999;1165;4.4
21290;1;Benzine;7;0;1;85;0;999;1200;4.8
21285;6500;Benzine;7;1;1;70;1;999;1180;4.4
21275;9649;Benzine;7;2;1;92;1;1395;1155;4.9
21200;1647.362609;Benzine;7;0;1;85;0;999;1180;4.8
21200;28319;Benzine;7;1;1;92;0;1395;1135;4.9
21140;20;Diesel;7;1;1;66;1;1422;1135;4
21100;1647.362609;Benzine;6;0;0;85;0;999;1180;4.4
20999;18035.13007;Diesel;7;1;1;66;0;1422;1135;4.2
20999;8064;Benzine;7;2;1;92;0;1395;1660;4.2
20995;15706;Benzine;7;1;1;71;0;999;1135;4.2
20990;5990;Benzine;7;1;1;70;1;999;1135;4.4
20990;13000;Benzine;7;2;1;70;0;999;1135;4.2
20900;14070;Benzine;7;1;1;71;0;999;1135;4.2
20900;2658;Benzine;7;1;1;70;1;999;1165;4.4
20900;24350;Benzine;7;1;1;92;0;999;1135;4.2
20900;15108;Benzine;7;1;1;71;0;999;1135;4.2
20900;20350;Benzine;7;2;1;93;0;1395;1115;4.9
